cell,x,y,p,beta,n,area_km2,variable
21462,41.875,30.125,1,0,18,10682.44492601654,night_afd_per_op
21463,42.875,30.125,1,0,18,10682.44492601654,night_afd_per_op
21464,43.875,30.125,1,0,18,10682.44492601654,night_afd_per_op
21467,46.875,30.125,0.013870239257812502,0.0013629158314030904,18,10682.44492601654,night_afd_per_op
21468,47.875,30.125,7.629394531250002e-6,0.007676455192267895,18,10682.44492601654,night_afd_per_op
21469,48.875,30.125,2.129831022422044e-4,0.0022367827890610154,18,10682.44492601654,night_afd_per_op
21470,49.875,30.125,0.11870574951171876,-8.262540213763714e-4,18,10682.44492601654,night_afd_per_op
21471,50.875,30.125,4.924042861650975e-4,-0.002512339103434767,18,10682.44492601654,night_afd_per_op
21472,51.875,30.125,0.2958120720414393,1.495911909097975e-4,18,10682.44492601654,night_afd_per_op
21473,52.875,30.125,3.8146972656250014e-5,-0.008310551253648905,18,10682.44492601654,night_afd_per_op
21474,53.875,30.125,0.059058229090536735,0,18,10682.44492601654,night_afd_per_op
21475,54.875,30.125,1,0,18,10682.44492601654,night_afd_per_op
21476,55.875,30.125,0.1321426315010643,-6.98099029250443e-6,18,10682.44492601654,night_afd_per_op
21477,56.875,30.125,0.0010939399472879988,-1.0119484939643151e-4,18,10682.44492601654,night_afd_per_op
21481,60.875,30.125,1,0,18,10682.44492601654,night_afd_per_op
21487,66.875,30.125,0.5838824207703652,0,18,10682.44492601654,night_afd_per_op
21488,67.875,30.125,0.7119971455885382,-3.0987721402198076e-6,18,10682.44492601654,night_afd_per_op
21489,68.875,30.125,0.36131042852617873,0,18,10682.44492601654,night_afd_per_op
21490,69.875,30.125,2.1335227413779996e-4,3.3068696211557835e-4,18,10682.44492601654,night_afd_per_op
21491,70.875,30.125,0.012031555175781252,2.9931024764664473e-4,18,10682.44492601654,night_afd_per_op
21492,71.875,30.125,0.8317260742187501,1.1677698542674381e-5,18,10682.44492601654,night_afd_per_op
21493,72.875,30.125,0.1912736724633896,6.049419776771707e-4,18,10682.44492601654,night_afd_per_op
21494,73.875,30.125,2.9972590554160576e-4,-0.0011213441146537661,18,10682.44492601654,night_afd_per_op
21495,74.875,30.125,0.0069247373015897855,-6.287123391090276e-4,18,10682.44492601654,night_afd_per_op
21496,75.875,30.125,0.7987060546875001,1.7592993875344597e-5,18,10682.44492601654,night_afd_per_op
21497,76.875,30.125,1,8.784592085118805e-5,18,10682.44492601654,night_afd_per_op
21498,77.875,30.125,0.5420093632183761,-0.0016548647545278072,18,10682.44492601654,night_afd_per_op
21499,78.875,30.125,0.9305750404571272,-0.0016588304997495716,18,10682.44492601654,night_afd_per_op
21500,79.875,30.125,0.7274756214223943,2.4705859167235237e-4,18,10682.44492601654,night_afd_per_op
21501,80.875,30.125,0.8424296456125092,0,18,10682.44492601654,night_afd_per_op
21502,81.875,30.125,0.5074417851698669,-1.338987865231254e-6,18,10682.44492601654,night_afd_per_op
21503,82.875,30.125,1,0,18,10682.44492601654,night_afd_per_op
21511,90.875,30.125,0.37109336952269756,0,18,10682.44492601654,night_afd_per_op
21512,91.875,30.125,1,0,18,10682.44492601654,night_afd_per_op
21514,93.875,30.125,0.8551321405847059,0,18,10682.44492601654,night_afd_per_op
21515,94.875,30.125,0.2807126652684958,0,18,10682.44492601654,night_afd_per_op
21516,95.875,30.125,1,0,18,10682.44492601654,night_afd_per_op
21517,96.875,30.125,1,0,18,10682.44492601654,night_afd_per_op
21518,97.875,30.125,1,0,18,10682.44492601654,night_afd_per_op
21519,98.875,30.125,0.3462544650931331,-1.582514200385453e-4,18,10682.44492601654,night_afd_per_op
21520,99.875,30.125,0.3627265064850982,0,18,10682.44492601654,night_afd_per_op
21521,100.875,30.125,0.0014722967713291558,9.484605184600999e-4,18,10682.44492601654,night_afd_per_op
21522,101.875,30.125,0.3150552006820991,-6.888844601979309e-5,18,10682.44492601654,night_afd_per_op
21523,102.875,30.125,1,0,18,10682.44492601654,night_afd_per_op
21524,103.875,30.125,0.1814492077214203,0,18,10682.44492601654,night_afd_per_op
21525,104.875,30.125,0.10034824646229079,0,18,10682.44492601654,night_afd_per_op
21526,105.875,30.125,0.5838824207703652,0,18,10682.44492601654,night_afd_per_op
21527,106.875,30.125,0.025284775313419574,-8.628660968194406e-5,18,10682.44492601654,night_afd_per_op
21528,107.875,30.125,0.5561465266861163,0,18,10682.44492601654,night_afd_per_op
21529,108.875,30.125,1,0,18,10682.44492601654,night_afd_per_op
21530,109.875,30.125,0.36131042852617873,0,18,10682.44492601654,night_afd_per_op
21531,110.875,30.125,0.036031686218233556,0,18,10682.44492601654,night_afd_per_op
21532,111.875,30.125,0.09349248368983569,0,18,10682.44492601654,night_afd_per_op
21533,112.875,30.125,1,0,18,10682.44492601654,night_afd_per_op
21534,113.875,30.125,2.1372191522501475e-4,-0.0015359354749509497,18,10682.44492601654,night_afd_per_op
21535,114.875,30.125,0.005599975585937501,-0.0046542197000235316,18,10682.44492601654,night_afd_per_op
21536,115.875,30.125,0.008950185238265384,-0.0017362493145767423,18,10682.44492601654,night_afd_per_op
21537,116.875,30.125,5.798127642332219e-4,-7.807907014567819e-4,18,10682.44492601654,night_afd_per_op
21538,117.875,30.125,0.00209862644417405,-8.87133721941306e-5,18,10682.44492601654,night_afd_per_op
21539,118.875,30.125,0.10564542920187692,0,18,10682.44492601654,night_afd_per_op
21540,119.875,30.125,0.003323736703199185,-9.121218130790762e-5,18,10682.44492601654,night_afd_per_op
21541,120.875,30.125,0.09720108830623471,0,18,10682.44492601654,night_afd_per_op
21542,121.875,30.125,0.2807126652684958,0,18,10682.44492601654,night_afd_per_op
21662,-118.125,29.125,1,0,18,10786.841537798646,night_afd_per_op
21665,-115.125,29.125,1,0,18,10786.841537798646,night_afd_per_op
21666,-114.125,29.125,1,0,18,10786.841537798646,night_afd_per_op
21668,-112.125,29.125,0.4329859442180058,-8.086897432804107e-5,18,10786.841537798646,night_afd_per_op
21669,-111.125,29.125,3.5487131446229446e-4,8.078373202946611e-4,18,10786.841537798646,night_afd_per_op
21670,-110.125,29.125,7.752697776041405e-4,0.001331846695393324,18,10786.841537798646,night_afd_per_op
21671,-109.125,29.125,0.09873962402343751,7.723396510950156e-4,18,10786.841537798646,night_afd_per_op
21672,-108.125,29.125,0.006576538085937501,0.003071921644732356,18,10786.841537798646,night_afd_per_op
21673,-107.125,29.125,0.0010895144457840425,8.631442857828613e-4,18,10786.841537798646,night_afd_per_op
21674,-106.125,29.125,0.004628963772191323,2.1262576670518944e-4,18,10786.841537798646,night_afd_per_op
21675,-105.125,29.125,0.08005791998443475,0,18,10786.841537798646,night_afd_per_op
21676,-104.125,29.125,1,0,18,10786.841537798646,night_afd_per_op
21677,-103.125,29.125,0.006039847964662564,0.0010144260207501552,18,10786.841537798646,night_afd_per_op
21678,-102.125,29.125,1,0,18,10786.841537798646,night_afd_per_op
21679,-101.125,29.125,0.029416613367929015,1.8896150036848018e-4,18,10786.841537798646,night_afd_per_op
21680,-100.125,29.125,0.8938515743339042,0,18,10786.841537798646,night_afd_per_op
21681,-99.125,29.125,0.16975315243886127,-3.763435718913873e-6,18,10786.841537798646,night_afd_per_op
21682,-98.125,29.125,0.15057524078280812,2.7703897406657536e-5,18,10786.841537798646,night_afd_per_op
21683,-97.125,29.125,1,-6.26446298238906e-5,18,10786.841537798646,night_afd_per_op
21684,-96.125,29.125,0.11470786704362947,-2.0911496572403445e-4,18,10786.841537798646,night_afd_per_op
21685,-95.125,29.125,0.7763274368260216,-1.0172720067203045e-5,18,10786.841537798646,night_afd_per_op
21688,-92.125,29.125,1,0,18,10786.841537798646,night_afd_per_op
21689,-91.125,29.125,0.26625058679445684,-1.4680951029400935e-6,18,10786.841537798646,night_afd_per_op
21690,-90.125,29.125,1,0,18,10786.841537798646,night_afd_per_op
21691,-89.125,29.125,1,0,18,10786.841537798646,night_afd_per_op
21697,-83.125,29.125,0.009671748511299632,-1.9596965673069158e-4,18,10786.841537798646,night_afd_per_op
21698,-82.125,29.125,0.0012663844164278605,-6.570750847458839e-4,18,10786.841537798646,night_afd_per_op
21699,-81.125,29.125,0.002296913728795548,-4.7464272162566585e-4,18,10786.841537798646,night_afd_per_op
21762,-18.125,29.125,1,0,18,10786.841537798646,night_afd_per_op
21766,-14.125,29.125,1,0,18,10786.841537798646,night_afd_per_op
21770,-10.125,29.125,1,0,18,10786.841537798646,night_afd_per_op
21771,-9.125,29.125,0.1814492077214203,0,18,10786.841537798646,night_afd_per_op
21772,-8.125,29.125,0.37109336952269756,0,18,10786.841537798646,night_afd_per_op
21776,-4.125,29.125,1,0,18,10786.841537798646,night_afd_per_op
21781,0.875,29.125,0.37109336952269756,0,18,10786.841537798646,night_afd_per_op
21782,1.875,29.125,5.834189614642911e-4,-4.5259296894073486e-4,18,10786.841537798646,night_afd_per_op
21783,2.875,29.125,0.10034824646229079,0,18,10786.841537798646,night_afd_per_op
21786,5.875,29.125,0.1912736724633896,-2.5109493603500037e-4,18,10786.841537798646,night_afd_per_op
21787,6.875,29.125,0.22257894120162489,-6.614037556573749e-5,18,10786.841537798646,night_afd_per_op
21788,7.875,29.125,0.061053276821771606,0.002181668020784855,18,10786.841537798646,night_afd_per_op
21789,8.875,29.125,0.40792264075701756,4.2608808282585374e-4,18,10786.841537798646,night_afd_per_op
21790,9.875,29.125,2.535338782141632e-4,-0.0013432778418064118,18,10786.841537798646,night_afd_per_op
21796,15.875,29.125,1,0,18,10786.841537798646,night_afd_per_op
21797,16.875,29.125,4.7925124105187495e-4,-0.0013717421097680926,18,10786.841537798646,night_afd_per_op
21798,17.875,29.125,1,0,18,10786.841537798646,night_afd_per_op
21799,18.875,29.125,0.8384637819224636,0,18,10786.841537798646,night_afd_per_op
21800,19.875,29.125,0.06108394698998891,-6.300791865214705e-4,18,10786.841537798646,night_afd_per_op
21801,20.875,29.125,7.629394531250002e-6,-0.003913601452950388,18,10786.841537798646,night_afd_per_op
21802,21.875,29.125,0.002652921418277019,-0.0034769898319306474,18,10786.841537798646,night_afd_per_op
21803,22.875,29.125,0.888840680809476,0,18,10786.841537798646,night_afd_per_op
21805,24.875,29.125,1,0,18,10786.841537798646,night_afd_per_op
21806,25.875,29.125,0.20124262095772402,0,18,10786.841537798646,night_afd_per_op
21810,29.875,29.125,0.05917206782585943,0,18,10786.841537798646,night_afd_per_op
21811,30.875,29.125,0.005856197810192872,1.9318469068301574e-4,18,10786.841537798646,night_afd_per_op
21813,32.875,29.125,0.021389357766787936,-9.198993211612105e-7,18,10786.841537798646,night_afd_per_op
21814,33.875,29.125,0.8551321405847059,0,18,10786.841537798646,night_afd_per_op
21815,34.875,29.125,0.059058229090536735,0,18,10786.841537798646,night_afd_per_op
21816,35.875,29.125,0.20489389381637854,0,18,10786.841537798646,night_afd_per_op
21817,36.875,29.125,0.002296913728795548,9.851470988776001e-4,18,10786.841537798646,night_afd_per_op
21824,43.875,29.125,1,0,18,10786.841537798646,night_afd_per_op
21825,44.875,29.125,1,0,18,10786.841537798646,night_afd_per_op
21826,45.875,29.125,1,0,18,10786.841537798646,night_afd_per_op
21827,46.875,29.125,0.6749867139704894,0,18,10786.841537798646,night_afd_per_op
21828,47.875,29.125,0.01867287405797883,-0.006514326048394045,18,10786.841537798646,night_afd_per_op
21830,49.875,29.125,0.00955437179482193,1.5310926683014258e-4,18,10786.841537798646,night_afd_per_op
21831,50.875,29.125,0.26188259479482556,0,18,10786.841537798646,night_afd_per_op
21832,51.875,29.125,0.005305357158783946,0.002311764098703861,18,10786.841537798646,night_afd_per_op
21833,52.875,29.125,0.8985748291015626,2.961050098141035e-4,18,10786.841537798646,night_afd_per_op
21834,53.875,29.125,2.535338782141632e-4,-0.005160920127915839,18,10786.841537798646,night_afd_per_op
21835,54.875,29.125,0.06653594970703126,-5.628884259966157e-5,18,10786.841537798646,night_afd_per_op
21836,55.875,29.125,0.37109336952269756,0,18,10786.841537798646,night_afd_per_op
21837,56.875,29.125,1,0,18,10786.841537798646,night_afd_per_op
21838,57.875,29.125,0.0032637169016702335,2.4488765550565654e-4,18,10786.841537798646,night_afd_per_op
21839,58.875,29.125,1,0,18,10786.841537798646,night_afd_per_op
21840,59.875,29.125,1,0,18,10786.841537798646,night_afd_per_op
21841,60.875,29.125,0.1814492077214203,0,18,10786.841537798646,night_afd_per_op
21847,66.875,29.125,1,0,18,10786.841537798646,night_afd_per_op
21848,67.875,29.125,0.008966437979975593,-3.1663645576271746e-4,18,10786.841537798646,night_afd_per_op
21849,68.875,29.125,3.2104840068844444e-4,-2.656037802807987e-4,18,10786.841537798646,night_afd_per_op
21850,69.875,29.125,2.1372191522501475e-4,0.0014461063430644572,18,10786.841537798646,night_afd_per_op
21851,70.875,29.125,7.971716673559242e-4,0.0014903129882771861,18,10786.841537798646,night_afd_per_op
21852,71.875,29.125,0.01659529017130447,2.4587711474547785e-4,18,10786.841537798646,night_afd_per_op
21853,72.875,29.125,0.059058229090536735,0,18,10786.841537798646,night_afd_per_op
21854,73.875,29.125,0.20408417776557328,0,18,10786.841537798646,night_afd_per_op
21855,74.875,29.125,0.012098058713087756,-1.4523546107941202e-4,18,10786.841537798646,night_afd_per_op
21856,75.875,29.125,6.804673344402354e-4,3.0628286509050266e-4,18,10786.841537798646,night_afd_per_op
21857,76.875,29.125,4.187168416415953e-4,0.001065077492967248,18,10786.841537798646,night_afd_per_op
21858,77.875,29.125,0.6240645324651699,0,18,10786.841537798646,night_afd_per_op
21859,78.875,29.125,0.1297106453412428,-0.0010536552057601512,18,10786.841537798646,night_afd_per_op
21860,79.875,29.125,0.6012065440113679,-0.0018915502088410513,18,10786.841537798646,night_afd_per_op
21861,80.875,29.125,0.1273980443404458,0.0029712066364785033,18,10786.841537798646,night_afd_per_op
21862,81.875,29.125,0.6012065440113679,-5.63273400378724e-4,18,10786.841537798646,night_afd_per_op
21863,82.875,29.125,0.2064419851909871,4.418566823005676e-6,18,10786.841537798646,night_afd_per_op
21864,83.875,29.125,0.40167816646977295,0,18,10786.841537798646,night_afd_per_op
21865,84.875,29.125,0.37109336952269756,0,18,10786.841537798646,night_afd_per_op
21872,91.875,29.125,1,0,18,10786.841537798646,night_afd_per_op
21874,93.875,29.125,0.09155570817720991,0,18,10786.841537798646,night_afd_per_op
21875,94.875,29.125,1,0,18,10786.841537798646,night_afd_per_op
21876,95.875,29.125,0.06636236908678254,-1.9040001955415522e-4,18,10786.841537798646,night_afd_per_op
21877,96.875,29.125,0.27189871081964845,0,18,10786.841537798646,night_afd_per_op
21878,97.875,29.125,0.5838824207703652,0,18,10786.841537798646,night_afd_per_op
21879,98.875,29.125,0.5293681061847979,0,18,10786.841537798646,night_afd_per_op
21880,99.875,29.125,0.20841280368414858,0,18,10786.841537798646,night_afd_per_op
21881,100.875,29.125,0.018644883774004018,3.8872692467910904e-4,18,10786.841537798646,night_afd_per_op
21882,101.875,29.125,0.3164513385258569,-1.5096618638684353e-4,18,10786.841537798646,night_afd_per_op
21883,102.875,29.125,0.05191296493501828,0,18,10786.841537798646,night_afd_per_op
21884,103.875,29.125,0.8539232992870668,0,18,10786.841537798646,night_afd_per_op
21885,104.875,29.125,0.44605954937074405,0,18,10786.841537798646,night_afd_per_op
21886,105.875,29.125,0.02997397358655587,0,18,10786.841537798646,night_afd_per_op
21887,106.875,29.125,0.1507855650279713,0,18,10786.841537798646,night_afd_per_op
21888,107.875,29.125,0.2936215439289059,0,18,10786.841537798646,night_afd_per_op
21889,108.875,29.125,0.07592696298255767,0,18,10786.841537798646,night_afd_per_op
21890,109.875,29.125,0.15495982923892243,-2.57161445915699e-5,18,10786.841537798646,night_afd_per_op
21891,110.875,29.125,0.003876640910261041,-1.8396782252239063e-4,18,10786.841537798646,night_afd_per_op
21892,111.875,29.125,0.021019396901194507,7.369943584005037e-6,18,10786.841537798646,night_afd_per_op
21893,112.875,29.125,0.009215334942378356,-5.408579392159091e-4,18,10786.841537798646,night_afd_per_op
21894,113.875,29.125,3.2806396484375005e-4,-0.0028382559927801294,18,10786.841537798646,night_afd_per_op
21895,114.875,29.125,1.4495849609375003e-4,-0.0011763702699681745,18,10786.841537798646,night_afd_per_op
21896,115.875,29.125,0.04511787115128096,-5.781420622952283e-6,18,10786.841537798646,night_afd_per_op
21897,116.875,29.125,2.1372191522501475e-4,-0.0014653636259026825,18,10786.841537798646,night_afd_per_op
21898,117.875,29.125,0.014723523855926787,-0.001977155222266447,18,10786.841537798646,night_afd_per_op
21899,118.875,29.125,4.8030019257880486e-4,-4.949540432010378e-4,18,10786.841537798646,night_afd_per_op
21900,119.875,29.125,0.014266186701446927,0,18,10786.841537798646,night_afd_per_op
21901,120.875,29.125,2.1372191522501475e-4,-3.8872692467910904e-4,18,10786.841537798646,night_afd_per_op
21902,121.875,29.125,1,0,18,10786.841537798646,night_afd_per_op
22027,-113.125,28.125,0.37109336952269756,0,18,10887.957601775513,night_afd_per_op
22029,-111.125,28.125,0.015764410937974094,1.7952892189246735e-4,18,10887.957601775513,night_afd_per_op
22030,-110.125,28.125,5.834189614642911e-4,-2.7118657017126684e-4,18,10887.957601775513,night_afd_per_op
22031,-109.125,28.125,0.6631220058840049,-0.0012472272850573064,18,10887.957601775513,night_afd_per_op
22032,-108.125,28.125,0.15057524078280812,0.003513809759169817,18,10887.957601775513,night_afd_per_op
22033,-107.125,28.125,9.322285432855873e-4,5.024714395403862e-4,18,10887.957601775513,night_afd_per_op
22034,-106.125,28.125,0.18495477148896963,-5.699954635929316e-5,18,10887.957601775513,night_afd_per_op
22035,-105.125,28.125,0.002445025325843252,3.578188912025794e-4,18,10887.957601775513,night_afd_per_op
22036,-104.125,28.125,0.2945073936801101,0,18,10887.957601775513,night_afd_per_op
22037,-103.125,28.125,0.04064734497349784,-2.1027433103881776e-4,18,10887.957601775513,night_afd_per_op
22038,-102.125,28.125,0.6232614452213318,4.3764496222138406e-4,18,10887.957601775513,night_afd_per_op
22039,-101.125,28.125,0.07443137895800511,-6.184222134338184e-5,18,10887.957601775513,night_afd_per_op
22040,-100.125,28.125,0.02136762869408052,-1.3292490062539024e-4,18,10887.957601775513,night_afd_per_op
